대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,신구대장구분코드,신구대장구분코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),주용도코드,주용도코드명,기타용도,세대수(세대),가구수(가구),주건축물수,부속건축물수,부속건축물면적(㎡),총주차수,옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자
서울특별시 성북구 정릉동 239-5번지,11290,13300,0,0239,0005,100911650,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 솔샘로25길 11-14 (정릉동),정릉풍림아이원,,,,0,112904121379,13301,0,11,14,5705.8,1089.5,19.09,29167.88,16358.23,286.69,02000,공동주택,"공동주택,아파트",332,0,2,5,12865.41,0,0,0,0,0,0,0,0,0,19960326,19990326,20051228,1996,3070087,도시개발과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 252-135번지,11290,13300,0,0252,0135,100911065,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로24길 28 (정릉동),,,,,0,112904121153,13301,0,28,0,0,92.1,0,118.55,118.55,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 258-42번지,11290,13300,0,0258,0042,10091100212851,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,109,87.27,80.06,87.27,87.27,80.06,03000,제1종근린생활시설,"제1종근린생활시설,단독주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,20120615,20120622,20120810,2012,3070180,건축과,1202,1202,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 266-378번지,11290,13300,0,0266,0378,10091821,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로16가길 35 (정릉동),,,,,0,112904121143,13301,0,35,0,172,103.07,59.92,355.13,245.02,142.45,01000,단독주택,"제2종근린생활시설, 주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,1991,19920625,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 266-392번지,11290,13300,0,0266,0392,10091331,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,197,94.81,48.13,250.25,189.62,96.25,02000,공동주택,다세대주택,5,0,2,0,0,2,0,0,0,0,0,0,2,23,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 266-441번지,11290,13300,0,0266,0441,1009189,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 서경로 108 (정릉동),,,,,0,112903107006,13302,0,108,,952,310.87,32.65,1206.15,1143.67,120.13,10000,교육연구시설,"교육연구 및 복지시설,창고",0,0,2,0,0,0,0,0,0,0,0,0,6,70.5,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 266-464번지,11290,13300,0,0266,0464,10091634,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,109.1,0,109.1,109.1,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 286-8번지,11290,13300,0,0286,0008,100911067,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로18길 6 (정릉동),,,,,0,112904121150,13301,0,6,,0,255.56,0,428.09,430.17,0,03000,제1종근린생활시설,"점포, 주택",0,1,3,1,15,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 286-17번지,11290,13300,0,0286,0017,1009190,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 76 (정릉동),,,,,0,112903107004,13301,0,76,,0,161.73,0,638.32,460.19,0,03000,제1종근린생활시설,근린생활시설,0,0,1,1,12.5,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 289번지,11290,13300,0,0289,0000,100911450,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,107.1,0,107.1,107.1,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 289-30번지,11290,13300,0,0289,0030,10091100224486,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,395,199.54,50.52,540.45,496.91,125.8,04000,제2종근린생활시설,"제2종근린생활시설, 주택",0,0,2,0,0,3,0,0,0,0,1,15,2,23,20141001,20141114,20150209,2014,3070211,건축과,1102,1102,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 291번지,11290,13300,0,0291,0000,100911451,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,85.95,0,85.95,85.95,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 314-1번지,11290,13300,0,0314,0001,10091100244107,2,집합,1,총괄표제부,1,신대장,,한울스페이스,,,,1,,,0,0,0,556.78,299.33,53.76,834.62,834.62,149.9,02000,공동주택,도시형생활주택/단지형다세대,14,0,2,0,0,11,0,0,0,0,7,220.92,4,51.5,20170613,20170904,20180608,2017,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 344-3번지,11290,13300,0,0344,0003,100911453,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 솔샘로6길 49 (정릉동),,,,,0,112904121385,13301,0,49,0,0,107.87,0,189.09,168.07,0,01000,단독주택,"주택, 대피소, 점포, 제2종근린생활시설, 광",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 349번지,11290,13300,0,0349,0000,10091637,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,0,79.34,0,79.34,79.34,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 357번지,11290,13300,0,0357,0000,100911454,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 솔샘로6마길 5 (정릉동),,,,,0,112904121389,13301,0,5,,0,303.63,0,631,509.71,0,11000,노유자시설,"노유자시설, 주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 363번지,11290,13300,0,0363,0000,10091638,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 솔샘로6길 41 (정릉동),,,,,0,112904121385,13301,0,41,,231,165.45,71.62,262.14,262.14,113.48,04000,제2종근린생활시설,"주택, 근린생활시설",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 371-1번지,11290,13300,0,0371,0001,100911070,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 솔샘로6다길 3 (정릉동),,,,,0,112904121387,13301,0,3,0,0,82.65,0,130.15,130.15,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 372-5번지,11290,13300,0,0372,0005,10091100195328,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 솔샘로6길 34 (정릉동),인성하이츠빌,,,,0,112904121385,13301,0,34,,579,341.96,59.06,1155.52,1155.52,199.57,02000,공동주택,공동주택(다세대),16,0,2,0,0,16,0,0,0,0,14,171,2,23,20091215,20091221,20100531,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 376-6번지,11290,13300,0,0376,0006,10091100237354,2,집합,1,총괄표제부,1,신대장,,삼성홈타운,,,,6,,,0,0,0,1300.53,657.53,50.56,2996.28,2464.36,189.49,02000,공동주택,공동주택(도시형생활주택(단지형다세대)),37,0,4,0,0,31,0,0,0,0,12,483.88,19,0,20160630,20160905,20170720,2016,3070211,건축과,1101,1101,1,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 376-9번지,11290,13300,0,0376,0009,10091100230673,2,집합,1,총괄표제부,1,신대장,,아이라움,,,,1,,,0,,,477.74,232.61,48.69,857.57,857.57,179.51,02000,공동주택,도시형생활주택(단지형다세대),16,0,2,0,0,11,0,0,0,0,0,0,11,179.36,20150619,20150701,20160413,2015,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 376-51번지,11290,13300,0,0376,0051,10091100214332,2,집합,1,총괄표제부,1,신대장,,정릉쎈스빌,,,,0,,,0,,,581.05,347.39,59.79,1159.08,1159.08,199.48,02000,공동주택,다세대주택(도시형생활주택-단지형다세대),19,0,2,0,0,16,0,0,0,0,9,248.38,7,80.5,20120425,20120514,20121126,2012,3070180,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 382-1번지,11290,13300,0,0382,0001,10091100229473,2,집합,1,총괄표제부,1,신대장,,건영위드빌,,,,1,,,0,,,702,368.87,52.55,1366.44,1366.44,194.65,02000,공동주택,도시형생활주택 (단지형다세대),22,0,3,0,0,18,0,0,0,0,0,0,18,0,20150730,20150803,20160222,2015,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 383-23번지,11290,13300,0,0383,0023,1000000000000000451196,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로21길 36 (정릉동),베르디움,,,,0,112904121608,13301,,36,,952.09,471.68,49.54,1896.8,1832.2,192.44,02000,공동주택,도시형생활주택(단지형다세대주택),30,0,3,0,0,24,0,0,0,0,14,568.09,10,120.6,20211006,20211021,20221106,2021,3070271,건축과,1101,1101,0,,0,0,,0,,0,20230522
서울특별시 성북구 정릉동 387번지,11290,13300,0,0387,0000,100911455,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,128.92,0,128.92,128.92,0,01000,단독주택,주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 393번지,11290,13300,0,0393,0000,100911071,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,178.5,0,178.5,178.5,0,01000,단독주택,주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 393-2번지,11290,13300,0,0393,0002,100911456,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로11길 33 (정릉동),,,,,0,112904121140,13301,0,33,,0,172.52,0,361.32,262.2,0,03000,제1종근린생활시설,"근린생활시설, 주택 , 점포",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 394번지,11290,13300,0,0394,0000,10091947,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,132.24,0,132.24,132.24,0,01000,단독주택,주택,0,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 396번지,11290,13300,0,0396,0000,100911073,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,277.01,0,277.01,277.01,0,01000,단독주택,주택,0,7,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 396-28번지,11290,13300,0,0396,0028,10091100233794,2,집합,1,총괄표제부,1,신대장,,유명타운,,,,13,,,0,0,0,1102.72,649.26,58.88,2195.66,2195.66,199.11,02000,공동주택,도시형생활주택 /근린생활시설,27,0,3,0,0,25,0,0,0,0,25,287.5,0,0,20150923,20150925,20161115,2015,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 397번지,11290,13300,0,0397,0000,100911457,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,109.09,0,109.09,109.09,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 397-3번지,11290,13300,0,0397,0003,10091948,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,161.98,0,161.98,161.98,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 397-10번지,11290,13300,0,0397,0010,10091100229713,2,집합,1,총괄표제부,1,신대장,,중앙하이츠,,,,3,,,0,,,586,341.57,58.29,1152.99,1152.99,196.76,02000,공동주택,도시형생활주택(단지형다세대),17,0,2,0,0,14,0,0,0,0,14,0,0,0,20150708,20150801,20160315,2015,3070211,건축과,1101,1101,1,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 397-26번지,11290,13300,0,0397,0026,100911648,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로11가길 1 (정릉동),,,,,0,112904121139,13301,0,1,,0,94.55,0,94.55,94.55,0,04000,제2종근린생활시설,"제1종근린생활시설(점포), 2종근린생활시설(일반음식점)",0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 398-8번지,11290,13300,0,0398,0008,10091949,1,일반,1,총괄표제부,1,신대장,,.,,,,0,,,0,,,0,0,0,137.44,118.1,0,04000,제2종근린생활시설,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 400-2번지,11290,13300,0,0400,0002,10091433,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 49 (정릉동),1,,,,0,112903107004,13301,0,49,,142.49,84.36,59.2,317.76,253.08,177.61,04000,제2종근린생활시설,"제1종근린생활시설,및 제2종근린생활시설",0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 401-1번지,11290,13300,0,0401,0001,10091100264591,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 58 (정릉동),스마트빌,,,,1,112903107004,13301,0,58,0,1135,583.62,51.42,2017.81,2017.81,177.78,02000,공동주택,공동주택(도시형생활주택),34,0,3,0,0,28,0,0,0,0,0,0,28,0,20200824,20200827,20210127,2020,3070271,건축과,1101,1101,1,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 401-20번지,11290,13300,0,0401,0020,100911075,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로14길 14 (정릉동),천주교정릉동교회,,,,1,112904121142,13301,0,14,,0,1813.35,0,5592.39,3522.05,0,06000,종교시설,문화및집회시설,0,1,1,1,610.58,0,0,0,0,0,0,0,0,0,,19960604,200109,,,,,,0,,0,0,,0,,0,20220906
서울특별시 성북구 정릉동 405-2번지,11290,13300,0,0405,0002,100911076,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로11길 11 (정릉동),,,,,0,112904121140,13301,0,11,0,0,304.66,0,758.74,758.74,0,01000,단독주택,"주택, 제1종근린생활시설(점포)",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 406번지,11290,13300,0,0406,0000,10091641,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 19 (정릉동),,,,,0,112903107004,13301,0,19,,0,238.02,0,238.02,238.02,0,18000,창고시설,"창고시설, 주택",0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 406번지,11290,13300,0,0406,0000,100911705,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 19 (정릉동),정릉푸르지오아파트,,,,0,112903107004,13301,0,19,0,16242.4,2972.92,18.3,57043.06,40445.97,249.01,02000,공동주택,공동주택,403,0,7,5,16964.43,448,0,0,0,0,362,0,86,0,20011009,20030526,20051128,2001,3070087,도시개발과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 408-11번지,11290,13300,0,0408,0011,10091436,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 27 (정릉동),1,,,,0,112903107004,13301,0,27,,359,159.82,44.51,809.73,639.28,178.07,15000,숙박시설,"숙박시설,근린생활시설",0,0,1,0,0,5,0,0,0,0,0,0,5,57.5,20040423,20040423,20041108,2004,3070088,건축과,1102,1102,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 409-4번지,11290,13300,0,0409,0004,100911458,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로8길 23 (정릉동),,,,,0,112904121182,13301,0,23,,0,0,0,5462.97,0,0,Z5000,문화및집회시설,"종교시설, 주택(사택)",0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 410-8번지,11290,13300,0,0410,0008,10091100249727,2,집합,1,총괄표제부,1,신대장,,정릉 아띠끄빌,,,,0,,,0,,,612,351.31,57.4,1222.56,1222.56,199.76,02000,공동주택,공동주택(단지형다세대주택),26,0,2,0,0,16,0,0,0,0,14,159.15,2,23,20180912,20181011,20190411,2018,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 412-18번지,11290,13300,0,0412,0018,100911459,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로6길 32 (정릉동),,,,,0,112904121180,13301,0,32,0,0,211.08,0,325.44,278.31,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 416번지,11290,13300,0,0416,0000,10091642,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,166.28,0,166.28,166.28,0,01000,단독주택,주택,0,5,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 416-1번지,11290,13300,0,0416,0001,100911146,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 15 (정릉동),,,,,0,112903107004,13301,0,15,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 416-12번지,11290,13300,0,0416,0012,10091950,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로 241-8 (정릉동),,,,,0,112903107014,13302,0,241,8,0,79.01,0,79.01,79.01,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 416-13번지,11290,13300,0,0416,0013,10091951,1,일반,1,총괄표제부,1,신대장,,,,,,1,,,0,0,0,83,78.4,94.46,78.4,78.4,94.46,01000,단독주택,,0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 416-17번지,11290,13300,0,0416,0017,10091643,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 보국문로 9-6 (정릉동),,,,,0,112903107004,13301,0,9,6,0,61.13,0,61.13,61.13,0,03000,제1종근린생활시설,"근린생활시설, 주택",0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 422번지,11290,13300,0,0422,0000,100911079,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,185.46,0,185.46,185.46,0,18000,창고시설,"창고, 주택",0,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 426-3번지,11290,13300,0,0426,0003,100911149,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로 214 (정릉동),,,,,0,112903107014,13302,0,214,,793,298.94,37.69,745.16,539.52,68.03,06000,종교시설,"문화및집회시설, 종교시설",0,0,3,0,0,6,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 430-11번지,11290,13300,0,0430,0011,10091100232873,2,집합,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,0,0,801.42,668.1,0,02000,공동주택,공동주택(다세대주택),14,0,0,0,0,0,0,0,0,0,0,0,0,0,19901031,,19911212,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 430-12번지,11290,13300,0,0430,0012,10091100231226,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,198,94.46,47.71,172.58,159.62,80.62,01000,단독주택,"주택,제2종근린생활시설",0,0,2,0,0,0,0,0,0,0,0,0,0,0,20160218,20160222,20160516,2016,3070211,건축과,1202,1202,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 431-1번지,11290,13300,0,0431,0001,100911462,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로24길 57-6 (정릉동),,,,,0,112904121611,13301,0,57,6,0,129.82,0,224.5,192.37,0,01000,단독주택,주택,0,2,2,1,3.45,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 431-42번지,11290,13300,0,0431,0042,10091952,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로24가길 32 (정릉동),,,,,0,112904121610,13301,0,32,0,0,107.9,0,142.76,142.76,0,01000,단독주택,주택,0,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 431-62번지,11290,13300,0,0431,0062,10091100193149,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로24길 58 (정릉동),정수초등학교,,,,1,112904121611,13301,0,58,0,11953,2941.59,24.61,6524.13,6473.39,54.16,10000,교육연구시설,교육연구시설,0,0,4,2,72,36,0,0,0,0,0,0,36,0,,,19961115,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 433-4번지,11290,13300,0,0433,0004,100911080,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로24길 57-70 (정릉동),,,,,0,112904121611,13301,0,57,70,0,66.12,0,66.12,66.12,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 435번지,11290,13300,0,0435,0000,100911554,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로26길 8 (정릉동),중앙하이츠빌2단지,,,,1,112904121613,13301,0,8,0,29357.8,5419.1198,18.46,107342.001,77399.3288,263.64,02000,공동주택,공동주택(아파트),745,0,10,10,25946.5367,856,0,0,0,0,755,24544.9077,101,1173,19940829,20021126,20051116,1994,3070086,주택과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 459번지,11290,13300,0,0459,0000,100911165,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,125.62,0,125.62,125.62,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 465번지,11290,13300,0,0465,0000,10091925,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,,,0,64.46,0,77.68,77.68,0,01000,단독주택,주택,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 465-1번지,11290,13300,0,0465,0001,100911371,1,일반,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로 250 (정릉동),,,,,0,112903107014,13302,0,250,,0,632.34,0,5816.13,3331.68,0,03000,제1종근린생활시설,"제2종근린생활시설, 업무시설, 전시시설, 운동시설, 관람집회시설, 주택",0,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 491-1번지,11290,13300,0,0491,0001,10091100248807,2,집합,1,총괄표제부,1,신대장,,반석리치빌,,,,0,,,0,,,708,338.22,47.78,1976.12,1531.6,216.33,02000,공동주택,도시형생활주택(단지형다세대),22,0,2,0,0,18,0,0,0,0,18,0,0,0,20170713,20171127,20190201,2017,3070211,건축과,1101,1101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 494번지,11290,13300,0,0494,0000,10091822,2,집합,1,총괄표제부,1,신대장,서울특별시 성북구 정릉로24가길 23 (정릉동),정릉중앙하이츠빌1단지아파트,,,,0,112904121610,13301,0,23,,15895.2,3387.86,21.31,62122.7,44113.75,277.53,02000,공동주택,"공동주택,아파트",433,0,8,5,18101.76,467,0,0,0,0,414,17534.32,53,624.5,19950826,20010517,20040430,1995,3070086,주택과,2101,2101,0,,0,0,,0,,0,20220813
서울특별시 성북구 정릉동 506번지,11290,13300,0,0506,0000,10091926,1,일반,1,총괄표제부,1,신대장,,,,,,0,,,0,0,0,1036,263.07,25.39,546.83,306.05,29.54,01000,단독주택,"주택(요사체), 제2종근린생활시설(사찰), 문화및집회시설(이가), 근린생활시설",0,1,4,0,0,0,0,0,0,0,0,0,1,11.5,19920904,,,,,,,,0,,0,0,,0,,0,20220813
